"id","category","difficulty","user_input","response","reference","bert_f1","bert_precision","bert_recall","prompt_tokens","completion_tokens","total_tokens"
"26","Bachelor-Studium","medium","Unter welchen Voraussetzungen ist ein Studium an der WiSo-Fakultät auch ohne Abitur möglich?","Basierend auf der Universitäts-Wissensdatenbank kann ich folgern:  Ein Studium an der WiSo-Fakultät ohne Abitur ist in bestimmten Fällen möglich. Die Fakultät bietet verschiedene Möglichkeiten für Studieninteressierte, die kein Abitur haben, aber dennoch ein Studium aufnehmen möchten.  Eine Möglichkeit ist das ""Studium Integrale"", welches 12 Leistungspunkte umfasst und Teil des Bachelor-Studiengangs ist. Dieses Studium bietet eine breite Palette an Fächern an, darunter BWL, Psychologie, Jura, Wirtschaftsinformatik und Wirtschaftsgeographie.  Darüber hinaus bietet die WiSo-Fakultät auch Möglichkeiten für ein Auslandsstudium innerhalb ihres weltweiten Netzwerks an Partneruniversitäten. Ein Auslandsemester kann eine Chance sein, den Horizont zu erweitern und neue Erfahrungen zu sammeln.  Es ist jedoch wichtig zu beachten, dass die Zulassungsvoraussetzungen für diese Möglichkeiten variieren können und es möglicherweise weitere Anforderungen oder Bedingungen gibt. Ich empfehle Ihnen, sich direkt an die Studienberatung der WiSo-Fakultät zu wenden, um mehr über Ihre individuellen Chancen und Möglichkeiten zu erfahren.","Auch ohne Abitur kannst du an der WiSo-Fakultät studieren, wenn du in der beruflichen Bildung qualifiziert bist und bestimmte Voraussetzungen erfüllst. Je nach deiner beruflichen Vorbildung gibt es unterschiedliche Möglichkeiten des Hochschulzugangs. Die genauen Regelungen zu den verschiedenen Bewerbergruppen und Verfahren findest du auf den verlinkten Informationsseiten der zentralen Universitätsverwaltung.","0.1666775792837143","0.09329849481582642","0.23828087747097015","0.0","0.0","0.0"
"27","Services/Info","easy","An wen können sich Studieninteressierte wenden, wenn sie noch Fragen zu WiSo-Bachelorstudiengängen und Bewerbungsverfahren haben?","Wenn Sie noch Fragen zu WiSo-Bachelorstudiengängen und Bewerbungsverfahren haben, können Sie sich an die Studienberatung der WiSo-Fakultät wenden. Dort erhalten Sie kompetente Beratung in allen Phasen Ihres Studiums, von der Aufnahme eines Studiums bis zur Abschlussphase.  Sie können sich auch direkt an das WiSo Student Service Point (WiSSPo) wenden, um Ihre Fragen zu stellen und Unterstützung bei der Organisation Ihrer Studien zu erhalten.","Bei offenen Fragen zu den Studiengängen und zum Bewerbungsverfahren können sich Studieninteressierte an den WiSo Student Service Point wenden – entweder in einem persönlichen Gespräch, telefonisch oder über ein Anfragenformular.","0.3672674000263214","0.2917613089084625","0.4419572949409485","0.0","0.0","0.0"
"28","Master-Studium","medium","Wie ist das Bewerbungs- und Zulassungsverfahren für Masterstudiengänge an der WiSo-Fakultät grundsätzlich geregelt?","Das Bewerbungs- und Zulassungsverfahren für Masterstudiengänge an der WiSo-Fakultät ist grundsätzlich wie folgt geregelt:  *   Die Bewerbung erfolgt online über die Website der Universität zu Köln. *   Die Zulassung basiert auf den Ergebnissen des Bachelorstudiums, einschließlich der Note im Bachelorabschluss und der Leistungen in bestimmten Fächern. *   Es gibt verschiedene Auswahlverfahren, wie z.B. eine schriftliche Aufgabe oder ein Gespräch. *   Die Bewerbungsfristen variieren je nach Studiengang und müssen beachtet werden.  Es ist ratsam, sich auf der Website der Universität zu Köln über die spezifischen Anforderungen und Verfahren für den gewünschten Masterstudiengang zu informieren.","Die Masterstudiengänge der WiSo-Fakultät starten jedes Jahr zum Wintersemester, und die Bewerbung ist daher üblicherweise von Anfang bis Mitte des Jahres möglich. Zusätzlich ist es wichtig, die allgemeinen Informationen zum Bewerbungs- und Zulassungsprozess sowie die studiengangsspezifischen Hinweise zu Ihrem Wunschstudiengang sorgfältig zu lesen.","0.32040169835090637","0.23179583251476288","0.4087868928909302","0.0","0.0","0.0"
"29","Master-Studium","medium","Was genau ist der „Master-Virtuelle Infotag“ der WiSo-Fakultät?","Der ""Master-Virtuelle Infotag"" der WiSo-Fakultät ist ein Online-Event, bei dem Interessierte an den Master-Studiengängen der Wirtschafts- und Sozialwissenschaftlichen Fakultät (WiSo) der Universität zu Köln teilnehmen können. Dabei haben die Teilnehmer die Möglichkeit, mehr über die Fakultät, die Studienprogramme und die Karriereaussichten nach dem Abschluss zu erfahren.  Der Infotag bietet eine Vielzahl von Informationen und Einblicken in die Master-Studiengänge an der WiSo-Fakultät. Die Teilnehmer können sich direkt mit Professorinnen und Professoren, aktuellen Studierenden und Alumni austauschen und ihre Fragen stellen.  Um am virtuellen Infotag teilzunehmen, ist eine Anmeldung erforderlich. Die genauen Details zur Anmeldung finden Sie auf der Website der WiSo-Fakultät.  Der Master-Virtuelle Infotag ist eine gute Gelegenheit für alle, die an einem Master-Studiengang in Management, Wirtschafts- und Sozialwissenschaften interessiert sind, um mehr über die Universität zu Köln und ihre Angebote zu erfahren.","Der Master-Virtuelle Infotag ist ein virtuelles Info-Event der WiSo-Fakultät, das online über Zoom und auf Englisch stattfindet. Dabei erhältst du einen Insider-Einblick in das Studium und Studierendenleben an der WiSo sowie in den Bewerbungs- und Zulassungsprozess für die Masterprogramme.","0.32478228211402893","0.19061370193958282","0.4625731408596039","0.0","0.0","0.0"
"30","Master-Studium","easy","Wo finden Interessierte studiengangsspezifische Informationen zu einzelnen WiSo-Masterprogrammen, etwa zum Master Information Systems?","Interessierte können studiengangsspezifische Informationen zu einzelnen WiSo-Masterprogrammen, wie dem Master Information Systems, auf der Universitäts-Website finden. Dort sind alle wichtigen Details zum Aufbau des Studiums, den inneren Zusammenhängen und den Anmeldemodalitäten zu Veranstaltungen und Prüfungen enthalten.  Zusätzlich können die Informationen aus der Prüfungsordnung und dem Mastermodulhandbuch der WiSo-Fakultät eingesehen werden. Es ist auch möglich, sich an das WiSo-Studienberatungszentrum zu wenden, um weitere Fragen zu klären.","Studiengangsspezifische Informationen zu den einzelnen WiSo-Masterprogrammen findest du auf der Master-Bewerbungsseite im Abschnitt „Studiengangsspezifische Informationen“. Dort sind alle Masterstudiengänge – unter anderem auch der Master Information Systems – jeweils mit eigenen Informationsseiten verlinkt.","0.3668230473995209","0.2627987861633301","0.47191470861434937","0.0","0.0","0.0"
"31","Studiengang spezifisch","medium","Welche Eckdaten (Abschluss, Dauer, Credits, Sprache, Internationales) zum Master Information Systems kannst du mir nennen?","Basierend auf den Suchergebnissen kann ich dir folgende Eckdaten zum Master Information Systems nennen:  * Abschluss: Master of Science (M.Sc.) * Dauer: 2 Jahre (vollzeit) * Credits: 120 ECTS * Sprache: Deutsch (mit englischen Modulen möglich) * Internationales: Es gibt Möglichkeiten, internationale Module zu belegen und auch ein Auslandssemester zu absolvieren.  Bitte beachte, dass diese Informationen basierend auf den Suchergebnissen sind und es immer ratsam ist, direkt bei der Universität oder der Fakultät nachzufragen, um sicherzustellen, dass die Informationen aktuell und korrekt sind.","Der Master Information Systems schließt mit einem Master of Science ab, dauert vier Semester in Vollzeit und umfasst 120 ECTS. Die Unterrichtssprache ist überwiegend Englisch, einzelne Kurse werden auf Deutsch angeboten. Es bestehen optionale internationale Elemente wie Auslandssemester und Summer Schools.","0.2447924017906189","0.12214345484972","0.3696480989456177","0.0","0.0","0.0"
"32","Studiengang spezifisch","easy","Worum geht es inhaltlich im Studiengang Master Information Systems?","Basierend auf den Suchergebnissen kann ich sagen, dass der Studiengang Master Information Systems an der Universität zu Köln eine doppelte Qualifikation in Wirtschaftswissenschaften und Informatik bietet. Der Studiengang umfasst verschiedene Module, darunter:  * Seminar Information Systems II * Advanced Seminar Collaborative Innovation Networks * Information Systems Research: Analytics for a Sustainable Society * Advanced Seminar Information Systems and Digital Technology * Advanced Seminar Machine Learning  Der Studiengang ist auf Englisch unterrichtet und bietet eine Vielzahl von Möglichkeiten für die persönliche Expertise zu entwickeln. Die Bewerbungsfrist liegt in der Regel von April bis Juni.  Wenn du weitere Informationen benötigst, empfehle ich dir, direkt mit der Studienberatung Kontakt aufzunehmen.","Im Master Information Systems beschäftigst du dich mit Wirtschaftsinformatik als interdisziplinärem Fachgebiet an der Schnittstelle von Betriebswirtschaftslehre und Informatik. Im Mittelpunkt steht die Konzeption, Entwicklung und Anwendung von Informationssystemen in Unternehmen, Verwaltung und zunehmend auch im privaten Bereich.","0.10664936900138855","0.017183110117912292","0.1950867474079132","0.0","0.0","0.0"
"33","Studiengang spezifisch","easy","Welche Bewerbungsfrist gilt für den Master Studiengang Information Systems?","Die Bewerbungsfrist für den Master Studiengang Information Systems ist von Mitte April bis zum 15. Juni. Bitte bewerben Sie sich ausschließlich online über das Campusmanagement System. Wenn Sie weitere Informationen benötigen, empfehle ich Ihnen, die offizielle Website der Universität zu besuchen oder Kontakt mit der Studienberatung aufzunehmen.","Für den Masterstudiengang Information Systems gilt eine Bewerbungsfrist bis zum 15. Juni","0.4256950914859772","0.16731448471546173","0.7071950435638428","0.0","0.0","0.0"
"34","Studiengang spezifisch","medium","Welche zentralen Kompetenzen und Themen werden für den Master Information Systems an der WiSo-Köln hervorgehoben?","Basierend auf den Suchergebnissen kann ich sagen, dass für den Master Information Systems an der WiSo-Köln folgende zentralen Kompetenzen und Themen hervorgehoben werden:  1. **Digitale Transformation**: Die Fähigkeit, Unternehmen und Organisationen in der digitalen Welt zu unterstützen. 2. **Informationssysteme**: Die Planung, Entwicklung und Implementierung von Informationssystemen, um Geschäftsprozesse zu optimieren. 3. **Data Science**: Die Analyse und Interpretation von Daten, um Entscheidungen zu treffen und Prozesse zu verbessern. 4. **IT-Sicherheit**: Die Sicherstellung der IT-Sicherheit und Datenschutz in Unternehmen und Organisationen. 5. **Agilität und Flexibilität**: Die Fähigkeit, sich an veränderte Anforderungen und Bedürfnisse anzupassen.  Diese Kompetenzen und Themen werden im Master Information Systems an der WiSo-Köln durch eine praxisorientierte Ausbildung und enge Zusammenarbeit mit Unternehmen und Organisationen vermittelt.","Im Master Information Systems erwirbst du theoretische und methodische Grundlagen, um zentrale Themen wie Data Science, digitale Transformation und Innovation, Prozesse und Geschäftsmodelle sowie Lösungen für eine nachhaltige Gesellschaft zu bearbeiten. Gleichzeitig wirst du im interdisziplinären Bereich der Wirtschaftsinformatik ausgebildet und erwirbst die auf dem Arbeitsmarkt gefragte Schlüsselfähigkeit, Betriebswirtschaft und Informatik miteinander zu verbinden.","0.14567478001117706","0.054356690496206284","0.23624950647354126","0.0","0.0","0.0"
"35","Studiengang spezifisch","medium","Für wen eignet sich der Studiengang Master Information Systems?","Der Master-Studiengang ""Information Systems"" ist für Personen geeignet, die sich mit der Gestaltung und Implementierung von Informations- und Kommunikationssystemen beschäftigen möchten. Insbesondere sind folgende Zielgruppen interessiert:  * Praktiker in Konsumgüterunternehmen * Dienstleistungsmarketing * Marktorientiertes Informationsmanagement in Dienstleistungsunternehmen  Der Studiengang vermittelt Kompetenzen auf dem Niveau sieben des Deutschen Qualifikationsrahmens beziehungsweise der Masterebene des Deutschen Qualifikationsrahmens für Hochschulabschlüsse. Die Absolventen*innen sind gerüstet für klassische Beratungsrollen und Industrietätigkeiten, insbesondere mit Bezug auf Digitalisierung und Nachhaltigkeit.  Es ist jedoch wichtig zu beachten, dass die Informationen in der Universitäts-Wissensdatenbank aus verschiedenen Jahren stammen. Es wird empfohlen, sich direkt an die Universität zu wenden, um aktuelle Informationen über den Studiengang und seine Zielgruppe zu erhalten.","Der Master Information Systems ist besonders für Bewerber:innen geeignet, die einen Bachelorabschluss in Informatik, Wirtschaftsinformatik, Wirtschaftswissenschaften, Betriebswirtschaft oder einem verwandten Bereich mitbringen. Außerdem sollten sie technische Fähigkeiten in Mathematik und Statistik sowie in der Informatik – insbesondere in Programmierung und Kodierung – haben, Interesse an einem internationalen und interkulturellen Arbeitsumfeld mitbringen, gerne im Team arbeiten und bereit sein, den nächsten Karriereschritt als breit aufgestellte Wirtschaftsinformatiker:innen in der Unternehmenswelt zu gehen.","0.09601569175720215","0.045771438628435135","0.14311905205249786","0.0","0.0","0.0"
"36","Studiengang spezifisch","medium","Von welchem Institut wird der Master Information Systems an der WiSo-Köln getragen und welche wissenschaftlichen Auszeichnungen werden dort hervorgehoben?","Der Master Information Systems an der WiSo-Köln wird vom Institut für Wirtschaftsinformatik (IWi) getragen.  Die wissenschaftlichen Auszeichnungen, die am IWi hervorgehoben werden, sind:  *   Die Forschung des Instituts ist international anerkannt und hat sich in den letzten Jahren kontinuierlich verbessert. *   Der Masterstudiengang ""Information Systems"" bietet eine umfassende Ausbildung in den Bereichen Business Analytics and Data Science, Digital Innovation and Entrepreneurship und Digital Sustainable Society. *   Die Absolventen des Masterstudiengangs haben gute Karriereaussichten und können sich auf ein breites Feld von Tätigkeiten vorbereiten.  Die wissenschaftlichen Auszeichnungen am IWi umfassen auch die Möglichkeit für ein Promotions-Aufbaustudium (Ph.D.).","Der Master Information Systems wird vom Kölner Institut für Wirtschaftsinformatik (CIIS) getragen. Auf der Programmseite wird hervorgehoben, dass die Professoren Wolf Ketter, Christoph Rosenkranz und Detlef Schoder im WirtschaftsWoche-Ranking zu den Top 5 % aller Wirtschaftsforscher:innen im deutschsprachigen Raum gehören. Außerdem zählt das CIIS im AIS-Ranking 2022 zu den bestplatzierten Wirtschaftsinformatik-Forschungseinrichtungen weltweit: Platz 1 in Deutschland, Top 10 in Europa und Top 100 weltweit.","0.12117525935173035","0.12158013135194778","0.11686993390321732","0.0","0.0","0.0"
"37","Studiengang spezifisch","medium","Wie beschreibt die WiSo-Fakultät den Praxisbezug im Masterstudiengang Information Systems?","Die WiSo-Fakultät beschreibt den Praxisbezug im Masterstudiengang Information Systems als eine Kombination von Theorie und Praxis. Die Fakultät hat langjährige Erfahrungen in der Zusammenarbeit mit Unternehmen und Gastdozenten aus verschiedenen Berufsfeldern, die hochrelevante Branchenerfahrung einbringen und zu spezifischen, aktuellen Programminhalten führen, die Praxis und Theorie verbinden.  Die Studenten können auch an Sommerkursen teilnehmen, die von der WiSo-Fakultät organisiert werden, und müssen sich vorher für die Prüfung anmelden. Darüber hinaus bietet die Fakultät Möglichkeiten für ein Promotions-Aufbaustudium (Ph.D.) und ist eine gute Basis für die Bewerbung auf Graduiertenstudiengänge an anderen nationalen und internationalen Universitäten.  Quelle: Modulhandbuch Master of Science Information Systems","Im Masterstudiengang Information Systems betont die WiSo-Fakultät ihre langjährige Erfahrung in der Zusammenarbeit mit Unternehmen und mit Gastdozent:innen aus verschiedenen Berufsfeldern. Diese Fach- und Führungskräfte bringen hochrelevante Branchenerfahrung in das Programm ein, sodass aktuelle Programminhalte entstehen, die Praxis und Theorie eng verbinden und die reale Welt widerspiegeln.","0.45208075642585754","0.34176307916641235","0.564293622970581","0.0","0.0","0.0"
"38","Studiengang spezifisch","easy","Welche Beratungsangebote für Studieninteressierte werden im Zusammenhang mit dem Master Information Systems angeboten und wer koordiniert sie?","Basierend auf den Suchergebnissen kann ich folgende Beratungsangebote für Studieninteressierte im Zusammenhang mit dem Master Information Systems an der Universität zu Köln nennen:  1. **Studienberatung**: Die Studienberatung der WiSo-Fakultät bietet individuelle Beratung und Informationen zu den Studiengängen, einschließlich des Master Information Systems. 2. **Master-Info-Tage**: Regelmäßig finden Master-Info-Tage statt, bei denen Interessierte die Möglichkeit haben, Fragen direkt an Dozenten und Studierende zu stellen. 3. **Online-Beratung**: Die Universität bietet auch Online-Beratungen an, um den Zugang zu Informationen für alle Studieninteressierten zu erleichtern.  Die Koordination dieser Beratungsangebote liegt in der Regel bei der **Studienberatung** der WiSo-Fakultät. Es ist ratsam, sich direkt an die Studienberatung zu wenden, um weitere Informationen und Termine zu erhalten.","Studieninteressierte werden auf Orientierungs- und Beratungsangebote hingewiesen, die vom WiSo Student Service Point koordiniert werden und eine individuelle, auf die Bedürfnisse der Interessierten zugeschnittene Beratung bieten.","0.1511734575033188","-0.0076718395575881","0.3159337639808655","0.0","0.0","0.0"
"39","Services/Info","easy","Wie unterstützt der WiSo-Career-Service Studierende?","Der WiSo-Career-Service unterstützt Studierende der Wirtschafts- und Sozialwissenschaftlichen Fakultät (WiSo) bei der Planung ihrer beruflichen Laufbahn. Dazu gehören:  * Beratung und Unterstützung bei der Suche nach einem passenden Praktikum * Hilfe bei der Berufswahl und Karriereplanung * Organisation von Seminaren, Vorträgen und zielgerichteten Angeboten in Kooperation mit Arbeitgebern, externen und internen Experten * Gemeinsame Unterstützung mit den fakultäts- und universitätsinternen Partnern bei der Berufsfindungsphase  Der WiSo-Career-Service bietet auch individuelle Anfragen bei Lehrstühlen oder Prüfungsämtern nicht mehr erforderlich macht.","Der WiSo-Career-Service berät Studierende bei der Suche nach passenden Praktika, bei der Berufswahl und unterstützt sie in Karriereplanung und Bewerbungsprozess.","0.3912922441959381","0.1497805416584015","0.652495265007019","0.0","0.0","0.0"
"40","Services/Info","medium","Welche Unterlagen muss ich meiner Verifikationsagentur geben, damit sie meinen Abschluss prüfen lassen kann?","Um deine Verifikationsagentur zu unterstützen, benötigen sie die folgenden Unterlagen:  1.  Dein Abschlusszeugnis und Urkunde (oder ein Nachweis von mindestens 80 %) 2.  Eine Bestätigung über alle bisher erbrachten Leistungen, falls dein Bachelorstudium noch nicht abgeschlossen ist 3.  Ein Nachweis deiner Englischkenntnisse auf Sprachniveau B2  Bitte füge diese Unterlagen in Original oder beglaubigter Form und in Deutsch oder Englisch in KLIPS hoch.","Damit deine Verifikationsanfrage bearbeitet werden kann, musst du deiner Verifikationsagentur zwei Dinge als PDF zur Verfügung stellen: Erstens eine Kopie bzw. einen Scan deines Personalausweises oder Passes, aus dem Unterschrift, Name (ggf. Geburtsname) und Geburtsdatum hervorgehen. Zweitens eine von dir handschriftlich unterschriebene Vollmacht, in der ausdrücklich der Name der anfragenden Agentur genannt ist und die ausdrücklich erlaubt, dass die Universität zu Köln deine Daten an diese Agentur übermitteln darf. Auf der WiSo-Seite steht zudem eine PDF-Vorlage für diese Einwilligungserklärung zur Verfügung, die du nutzen kannst.","0.05383877456188202","0.08432644605636597","0.019558466970920563","0.0","0.0","0.0"
"41","Services/Info","easy","In welchem Dateiformat müssen die Unterlagen für eine Verifikationsanfrage eingereicht werden? Reicht ein Foto als JPG oder PNG?","Die Unterlagen für eine Verifikationsanfrage müssen in Deutsch oder Englisch als PDF beim Zulassungsausschuss eingereicht werden. Ein Foto als JPG oder PNG reicht nicht aus.  Es wird empfohlen, die Vorlage ""Einwilligungserklärung zur Verifikation von Abschlüssen"" (pdf) zu nutzen.  Bitte beachten Sie, dass die Bearbeitung dieser Anfragen mehrere Wochen in Anspruch nehmen kann.","Ausschließlich Anlagen im PDF-Format können geöffnet und bearbeitet werden können. Bitte reichen Sie dementsprechend Ihre Unterlagen als PDF ein. Reine JPG- oder PNG-Dateien entsprechen nicht den Vorgaben aund sollten vorher in ein PDF umgewandelt werden","0.2602650821208954","0.21561476588249207","0.30230072140693665","0.0","0.0","0.0"
"42","Services/Info","medium","Wie lange kann die Bearbeitung von Verifikationsanfragen zur Verifikation von Abschlüssen an der WiSo-Fakultät dauern und was gilt für Nachfragen in den ersten drei Wochen nach Versand der Unterlagen?","Basierend auf den Suchergebnissen kann ich dir folgende Informationen geben:  Die Bearbeitungszeit für Verifikationsanfragen zur Verifikation von Abschlüssen an der WiSo-Fakultät kann mehrere Wochen in Anspruch nehmen. Es ist ratsam, von Nachfragen innerhalb der ersten drei Wochen nach Versand der Unterlagen abzusehen.  Wenn du weitere Fragen hast oder Hilfe benötigst, stehe ich gerne zur Verfügung!","Die Bearbeitung von Verifikationsanfragen kann mehrere Wochen in Anspruch nehmen. Es wird ausdrücklich darum gebeten, innerhalb der ersten drei Wochen nach Versand der Unterlagen keine Nachfragen zum Bearbeitungsstand zu stellen.","0.41316449642181396","0.2534555196762085","0.5796525478363037","0.0","0.0","0.0"
"43","Services/Info","easy","Was ist mit einer Verifikationsanfrage gemeint?","Eine Verifikationsanfrage ist eine Anfrage, bei der Dritte die Fakultät der Universität zu Köln um Bestätigung von Studienabschlüssen bitten. Diese Anfragen werden nur unter Einhaltung strenger gesetzlicher Vorgaben bearbeitet und erfordern in der Regel mehrere Wochen zur Bearbeitung. Es ist ratsam, vorher eine Vorlage für die Einwilligungserklärung zur Verifikation von Abschlüssen zu verwenden.","Eine Verifikationsanfrage ist eine Anfrage einer externen Stelle, zum Beispiel einer Verifikationsagentur oder eines Arbeitgebers, mit der geprüft werden soll, ob du deinen Studienabschluss tatsächlich an der Wirtschafts- und Sozialwissenschaftlichen Fakultät der Universität zu Köln erworben hast. Die Auskunft über deinen Abschluss gilt datenschutzrechtlich als Übermittlung personenbezogener Daten und ist daher nur unter Einhaltung der gesetzlichen Vorgaben erlaubt.","0.34287482500076294","0.37114429473876953","0.312011182308197","0.0","0.0","0.0"
"44","Services/Info","medium","An welche Stellen kann ich mich wenden, wenn ich Probleme oder Beschwerden zu meinem Studium habe?","Wenn du Probleme oder Beschwerden zu deinem Studium hast, kannst du dich an folgende Stellen wenden:  1. WiSo Student Service Point (WiSSPo): Du kannst deine Anliegen persönlich, per E-Mail oder telefonisch einbringen. Alle Anliegen werden auf Wunsch auch diskret und anonym behandelt. 2. Beschwerdemanagement innerhalb der Strukturen der WiSo-Fakultät: Die WiSo-Fakultät hat ein organisiertes System für die Entgegennahme von Beschwerden und Problemen von Studierenden.  Es ist wichtig, dass du deine Anliegen konstruktiv und respektvoll formulierst, damit Lösungen schnell erzielt werden können.","Du kannst dich mit Problemen oder Beschwerden zu deinem Studium an zwei zentrale Anlaufstellen wenden: Der WiSo Student Service Point ist die offizielle Beratungsstelle der Fakultät. Dort werden deine Anliegen entgegengenommen, es wird nach einer möglichst schnellen Lösung gesucht und du kannst dich persönlich, per E-Mail oder telefonisch melden; auf Wunsch werden deine Anliegen auch diskret und anonym behandelt. Alternativ kannst du dich an die WiSo-Fachschaft wenden, die gerade bei persönlichen Problemen – zum Beispiel mit Lehrenden – oft als niedrigschwellige Anlaufstelle „von Student zu Student“ wahrgenommen wird. Beide Stellen sind miteinander vernetzt und können bei Bedarf die jeweils andere in die Bearbeitung deines Anliegens einbeziehen.","0.4097033143043518","0.4667331874370575","0.3512541651725769","0.0","0.0","0.0"
"45","Services/Info","hard","Was passiert, nachdem ich ein Problem beim WiSSPo gemeldet habe?","Nachdem Sie ein Problem beim WiSSPo gemeldet haben, wird es wie folgt bearbeitet:  - Das Problem wird vor Ort durch das WiSSPo-Team gelöst. - Wenn das Problem nicht direkt gelöst werden kann, wird es an eine geeignetere Stelle weitergeleitet (z.B. Prüfungsamt, Studierendensekretariat etc.). - Die Bearbeitung des Problems kann einige Zeit in Anspruch nehmen.  Es ist wichtig zu beachten, dass die WiSSPo als erste Anlaufstelle für alle Probleme und Fragen der Studierenden dient. Wenn Sie ein Problem haben, sollten Sie sich direkt an das WiSSPo wenden.","Wenn du ein Problem über den WiSo Student Service Point (WiSSPo) meldest, gibt es grundsätzlich drei Möglichkeiten, wie damit umgegangen wird. Möglicherweise kann das Anliegen direkt im WiSSPo gelöst werden, zum Beispiel im persönlichen Gespräch oder indem dort sofort mit einer zuständigen Stelle Rücksprache gehalten wird und somit eine sofortige Klärung erfolgen kann. Falls das nicht ausreicht, wird dein Problem an eine geeignete Stelle wie etwa das Prüfungsamt oder das Studierendensekretariat weitergeleitet, die dann eine Lösung erarbeitet. Handelt es sich um ein grundlegendes Problem, kann der Fall zudem an höhere Gremien wie Studiendekan*in, Studienbeirat oder die Engere Fakultät eskaliert werden, wo schließlich auf Dekanats- oder Fakultätsebene eine Lösung gesucht wird.","0.31338533759117126","0.39059701561927795","0.235327810049057","0.0","0.0","0.0"
"46","Services/Info","hard","Wie sieht der Prozess des Beschwerdemanagements an der WiSo-Fakultät aus?","Der Prozess des Beschwerdemanagements an der WiSo-Fakultät ist wie folgt:  1.  Das Studierende meldet das Problem persönlich, per E-Mail oder telefonisch. 2.  Alle Anliegen werden auf Wunsch auch diskret und anonym behandelt. 3.  Wenn das Feedback die Beratung und den Service des WiSo Student Service Point selbst betrifft, wenden Sie sich bitte über das WiSSPo-Kontaktformular und den Anfragegrund ""Lob, Kritik, Beschwerde"" direkt dorthin, damit die Situation schnellstmöglich geklärt werden kann.  Es ist wichtig zu beachten, dass alle Anliegen auf Wunsch auch diskret und anonym behandelt werden können.","Beim Beschwerdemanagement an der WiSo-Fakultät beginnt der Prozess damit, dass bei dir als Studierender ein Problem auftritt. Dieses Problem meldest du an den WiSo Student Service Point (WiSSPo) – telefonisch, per E-Mail oder in der persönlichen Sprechstunde; es kann auch von externen Stellen wie dem International Office oder der Fachschaft an den WiSSPo herangetragen werden. Dort wird dein Anliegen entweder direkt vom WiSSPo-Team gelöst, an eine passendere Stelle wie Prüfungsamt oder Studierendensekretariat weitergeleitet oder – bei grundsätzlich größeren bzw. komplexen Fällen – an eine höhere Ebene eskaliert, etwa an Studiendekan*in, Engere Fakultät oder den Studienbeirat. Auf jeder dieser Ebenen wird an einer Lösung gearbeitet, bis dein Problem schließlich als gelöst gilt und der Prozess damit abgeschlossen ist.","0.21911782026290894","0.2901759147644043","0.14651332795619965","0.0","0.0","0.0"
"47","International","hard","Welche Möglichkeiten habe ich als WiSo-Student:in grundsätzlich, um ins Ausland zu gehen?","Als WiSo-Student:in hast du verschiedene Möglichkeiten, ins Ausland zu gehen:  1. **Study Abroad Programme (STAP)**: Ein Austauschprogramm innerhalb des weltweiten Netzwerks der Partneruniversitäten der WiSo-Fakultät. Du kannst für einen Semester-Aufenthalt an einer dieser Universitäten teilnehmen. 2. **ERASMUS-Programm**: Ein Teil des Study Abroad Programms, das es dir ermöglicht, für ein Semester an einer europäischen Partneruniversität zu studieren.  Um ins Ausland zu gehen, solltest du dich bei der Internationalen Beziehungen-Zentrale (ZIB WiSo) melden und die Anforderungen und Fristen für den Austausch kennenzulernen. Es ist auch ratsam, frühzeitig zu planen, um sicherzustellen, dass du deine Studienleistungen nicht beeinträchtigst.  Ich hoffe, diese Informationen helfen dir! Wenn du weitere Fragen hast, stehe ich gerne zur Verfügung.","Als WiSo-Student:in hast du verschiedene Möglichkeiten, ins Ausland zu gehen. Dazu gehören gebührenfreie Auslandssemester über STAP Bachelor und STAP Master an Partneruniversitäten sowie selbstorganisierte Aufenthalte als Freemover. Außerdem gibt es Kurzzeitangebote wie die WiSo@Academic Short Programmes, das Utrecht Sociology Short Programme und Summer- beziehungsweise Winter Schools von Partnerhochschulen. Darüber hinaus kannst du ein Praktikum im Ausland absolvieren, und es stehen weitere Optionen wie der B.Sc. MES Exchange, International at home, PhD Mobility sowie Angebote im Bereich Erasmus+ und Funding zur Verfügung.","0.188736692070961","0.157656729221344","0.21652382612228394","0.0","0.0","0.0"
