"id","category","difficulty","user_input","response","reference","bert_f1","bert_precision","bert_recall","prompt_tokens","completion_tokens","total_tokens"
"26","Bachelor-Studium","medium","Unter welchen Voraussetzungen ist ein Studium an der WiSo-Fakultät auch ohne Abitur möglich?","Ohne Abitur ist ein Studium an der WiSo-Fakultät in der Regel nicht möglich. Die Universität zu Köln setzt jedoch auf eine Vielzahl von Möglichkeiten für Studierende mit unterschiedlichen Hintergründen und Voraussetzungen.  Eine Möglichkeit, ohne Abitur an der WiSo-Fakultät zu studieren, ist das ""Studium ohne Abitur"" (SOA). Dieses Programm ermöglicht es, dass Personen, die kein Abitur haben, aber eine andere Qualifikation besitzen, wie z.B. ein Berufsabschluss oder eine Fachhochschulreife, an der Universität zu studieren.  Es ist jedoch wichtig zu beachten, dass das SOA-Programm sehr selektiv ist und nur eine begrenzte Anzahl von Plätzen verfügbar sind. Deshalb sollten Interessierte frühzeitig Kontakt mit der Studienberatung aufnehmen, um sich über die Möglichkeiten und Voraussetzungen zu informieren.  Darüber hinaus gibt es auch andere Möglichkeiten, wie z.B. das ""Studium für Erwachsene"" (SE), das speziell für Personen konzipiert ist, die nach einer Pause in ihrem Leben wieder studieren möchten. Dieses Programm bietet eine flexible Studienstruktur und ermöglicht es den Teilnehmern, ihre berufliche und private Situation besser zu vereinbaren.  Insgesamt gibt es also Möglichkeiten, ohne Abitur an der WiSo-Fakultät zu studieren, aber diese sind sehr selektiv und erfordern eine sorgfältige Auswahl der richtigen Studienmöglichkeit.","Auch ohne Abitur kannst du an der WiSo-Fakultät studieren, wenn du in der beruflichen Bildung qualifiziert bist und bestimmte Voraussetzungen erfüllst. Je nach deiner beruflichen Vorbildung gibt es unterschiedliche Möglichkeiten des Hochschulzugangs. Die genauen Regelungen zu den verschiedenen Bewerbergruppen und Verfahren findest du auf den verlinkten Informationsseiten der zentralen Universitätsverwaltung.","0.17598634958267212","0.09864286333322525","0.251817911863327","0.0","0.0","0.0"
"27","Services/Info","easy","An wen können sich Studieninteressierte wenden, wenn sie noch Fragen zu WiSo-Bachelorstudiengängen und Bewerbungsverfahren haben?","Wenn Sie noch Fragen zu WiSo-Bachelorstudiengängen und Bewerbungsverfahren haben, können Sie sich an den WiSo Student Service Point wenden. Dort finden Sie Informationen und Unterstützung bei allen Themen rund um das Studium an der WiSo-Fakultät.  Die Kontaktinformationen des WiSo Student Service Points sind:  - Hotline: +49 (0) 221/470-8818 - Website: www...","Bei offenen Fragen zu den Studiengängen und zum Bewerbungsverfahren können sich Studieninteressierte an den WiSo Student Service Point wenden – entweder in einem persönlichen Gespräch, telefonisch oder über ein Anfragenformular.","0.31081026792526245","0.17707015573978424","0.44808143377304077","0.0","0.0","0.0"
"28","Master-Studium","medium","Wie ist das Bewerbungs- und Zulassungsverfahren für Masterstudiengänge an der WiSo-Fakultät grundsätzlich geregelt?","Das Bewerbungs- und Zulassungsverfahren für Masterstudiengänge an der WiSo-Fakultät ist wie folgt geregelt:  1.  Die Bewerbung muss postalisch eingereicht werden und kann auch online über das Online-Bewerbungsportal der Universität zu Köln erfolgen. 2.  Der Zulassungsausschuss der Wirtschafts- und Sozialwissenschaftlichen Fakultät ist für die Zulassung zum Master-Studium zuständig, einschließlich des höheren Fachsemesters. 3.  Die Bewerbungsunterlagen werden nach Bearbeitung zurückgesendet. 4.  Der Master-of-Science-Abschluss bietet eine hervorragende Basis für die Aufnahme in ein Aufbaustudium (Ph.D.) und ist auch eine gute Voraussetzung für Graduiertenstudiengänge.  Weitere Informationen finden Sie auf der Website der WiSo-Fakultät unter [www.wiso.uni-koeln.de](http://www.wiso.uni-koeln.de).","Die Masterstudiengänge der WiSo-Fakultät starten jedes Jahr zum Wintersemester, und die Bewerbung ist daher üblicherweise von Anfang bis Mitte des Jahres möglich. Zusätzlich ist es wichtig, die allgemeinen Informationen zum Bewerbungs- und Zulassungsprozess sowie die studiengangsspezifischen Hinweise zu Ihrem Wunschstudiengang sorgfältig zu lesen.","0.21647873520851135","0.10983298718929291","0.3238193690776825","0.0","0.0","0.0"
"29","Master-Studium","medium","Was genau ist der „Master-Virtuelle Infotag“ der WiSo-Fakultät?","Der ""Master-Virtuelle Infotag"" der WiSo-Fakultät ist ein Online-Event, bei dem Interessierte an Master-Studiengängen in Management, Wirtschafts- und Sozialwissenschaften Informationen erhalten können. Dabei handelt es sich um einen virtuellen Tag, an dem man mehr über die Fakultät, die Studienprogramme und die Möglichkeiten erfahren kann, die ein Master-Studium bietet.  Um am virtuellen Infotag teilzunehmen, ist eine Anmeldung erforderlich. Dort können Sie wertvolle Einblicke von Professor:innen, aktuellen Studierenden und Alumni gewinnen und sich über die verschiedenen Master-Studiengänge informieren.  Der virtuelle Infotag bietet somit eine gute Gelegenheit, um mehr über die WiSo-Fakultät zu erfahren und sich für ein Master-Studium in Management, Wirtschafts- und Sozialwissenschaften zu entscheiden.","Der Master-Virtuelle Infotag ist ein virtuelles Info-Event der WiSo-Fakultät, das online über Zoom und auf Englisch stattfindet. Dabei erhältst du einen Insider-Einblick in das Studium und Studierendenleben an der WiSo sowie in den Bewerbungs- und Zulassungsprozess für die Masterprogramme.","0.37765800952911377","0.2798113226890564","0.47615134716033936","0.0","0.0","0.0"
"30","Bachelor-Studium","easy","Wo finden internationale Studieninteressierte Informationen zum Bewerbungsverfahren für einen WiSo-Bachelor?","Basierend auf den Suchergebnissen empfehle ich dir, die folgenden Schritte zu unternehmen:  1.  Besuche die Website der WiSo-Fakultät der Universität zu Köln und klicke auf ""Internationale Studierende"" oder ""Bewerbung"". 2.  Lies die Informationen über das Bewerbungsverfahren für den WiSo-Bachelor. 3.  Wenn du Fragen hast, kontaktiere den WiSo Student Service Point per Telefon (+49 (0) 221/470-8818) oder besuche ihre Website.  Ich hoffe, diese Informationen helfen dir weiter!","Internationale Studieninteressierte sollen sich vor der Bewerbung beim International Office der Universität zu Köln über das Bewerbungsverfahren informieren. Der Link zum International Office ist auf der WiSo-Bachelor-Bewerbungsseite hinterlegt.","0.23612593114376068","0.07471912354230881","0.4040141701698303","0.0","0.0","0.0"
"31","Studiengang spezifisch","medium","Welche Eckdaten (Abschluss, Dauer, Credits, Sprache, Internationales) zum Master Information Systems kannst du mir nennen?","Basierend auf den Suchergebnissen kann ich dir folgende Eckdaten zum Master Information Systems nennen:  * Abschluss: Master of Science (M.Sc.) * Dauer: 2 Jahre * Credits: 120 ECTS-Credits * Sprache: Englisch * Internationales: Der Master ist international ausgerichtet und bietet Möglichkeiten für Austauschprogramme und internationale Projekte.  Bitte beachte, dass diese Informationen auf der Grundlage der Suchergebnisse stehen und möglicherweise nicht die aktuellsten oder genauen Informationen sind. Es ist immer ratsam, direkt bei der Universität zu überprüfen, ob sich etwas geändert hat.","Der Master Information Systems schließt mit einem Master of Science ab, dauert vier Semester in Vollzeit und umfasst 120 ECTS. Die Unterrichtssprache ist überwiegend Englisch, einzelne Kurse werden auf Deutsch angeboten. Es bestehen optionale internationale Elemente wie Auslandssemester und Summer Schools.","0.20859810709953308","0.08800308406352997","0.3310769200325012","0.0","0.0","0.0"
"32","Studiengang spezifisch","easy","Worum geht es inhaltlich im Studiengang Master Information Systems?","Der Studiengang Master Information Systems an der Universität zu Köln konzentriert sich auf die Analyse, Gestaltung und Implementierung von Informations- und Kommunikationssystemen in verschiedenen Kontexten. Der Schwerpunkt liegt auf der Entwicklung von Lösungen für komplexe Probleme im Bereich der Informationsverarbeitung.  Der Studiengang umfasst verschiedene Module, darunter:  * Grundlagen der Informatik * Datenbanken und Datenmanagement * Softwareentwicklung und -architektur * Netzwerke und Kommunikationssysteme * Sicherheit in Informations- und Kommunikationssystemen  Darüber hinaus werden auch Soft Skills wie Projektmanagement, Teamarbeit und Kommunikation gelehrt.  Der Masterabschluss in Information Systems qualifiziert die Studierenden für Führungspositionen in der IT-Branche oder als Berater für Unternehmen.","Im Master Information Systems beschäftigst du dich mit Wirtschaftsinformatik als interdisziplinärem Fachgebiet an der Schnittstelle von Betriebswirtschaftslehre und Informatik. Im Mittelpunkt steht die Konzeption, Entwicklung und Anwendung von Informationssystemen in Unternehmen, Verwaltung und zunehmend auch im privaten Bereich.","0.24183772504329681","0.18825174868106842","0.293043315410614","0.0","0.0","0.0"
"33","Studiengang spezifisch","easy","Welche Bewerbungsfrist gilt für den Master Studiengang Information Systems?","Die Bewerbungsfrist für den Master Studiengang Information Systems an der Universität zu Köln ist ab Mitte April bis zum Ende Juni jeden Jahres. Es ist jedoch ratsam, sich direkt auf der Website der Universität oder bei der Studienberatung nach den genauen Fristen und Anforderungen zu erkundigen, da diese möglicherweise variieren können.","Für den Masterstudiengang Information Systems gilt eine Bewerbungsfrist bis zum 15. Juni","0.33562687039375305","0.09618929773569107","0.5943211317062378","0.0","0.0","0.0"
"34","Studiengang spezifisch","medium","Welche zentralen Kompetenzen und Themen werden für den Master Information Systems an der WiSo-Köln hervorgehoben?","Basierend auf den Suchergebnissen aus der Universitäts-Wissensdatenbank, werden für den Master Information Systems an der WiSo-Köln folgende zentralen Kompetenzen und Themen hervorgehoben:  1.  **Systementwicklung**: Hierbei geht es um die Planung, Entwicklung und Implementierung von Informationen- und Kommunikationssystemen. 2.  **Entscheidungsunterstützungssysteme**: Diese Systeme unterstützen Entscheidungen durch Analyse und Visualisierung von Daten. 3.  **Operations Research und Information Management**: Hierbei geht es um die Analyse und Optimierung von Prozessen sowie die Verwaltung von Informationen.  Diese Themen werden im Rahmen des Master-Studiengangs an der WiSo-Köln vertieft behandelt, um den Studierenden eine fundierte Ausbildung in den Bereichen Information Systems zu bieten.","Im Master Information Systems erwirbst du theoretische und methodische Grundlagen, um zentrale Themen wie Data Science, digitale Transformation und Innovation, Prozesse und Geschäftsmodelle sowie Lösungen für eine nachhaltige Gesellschaft zu bearbeiten. Gleichzeitig wirst du im interdisziplinären Bereich der Wirtschaftsinformatik ausgebildet und erwirbst die auf dem Arbeitsmarkt gefragte Schlüsselfähigkeit, Betriebswirtschaft und Informatik miteinander zu verbinden.","0.11258573830127716","0.04220012202858925","0.1808059811592102","0.0","0.0","0.0"
"35","Studiengang spezifisch","medium","Für wen eignet sich der Studiengang Master Information Systems?","Der Studiengang Master Information Systems ist für Studierende geeignet, die:  * Eine Tätigkeit als Data Scientist ausüben möchten * Eine klassische Beratungsrolle oder Industrietätigkeit in Bezug auf Digitalisierung und Nachhaltigkeit übernehmen möchten * Kompetenzen auf dem Niveau sieben des Deutschen Qualifikationsrahmens erwerben möchten  Der Studiengang vermittelt Kenntnisse und Fähigkeiten in den Bereichen Information Systems, Data Science und Machine Learning. Die Absolventinnen und Absolventen sind für verschiedene Berufsfelder gerüstet, insbesondere für Tätigkeiten im Bereich der Digitalisierung und Nachhaltigkeit.  Es ist jedoch wichtig zu beachten, dass die Informationen auf Basis der Suchergebnisse aus der Universitäts-Wissensdatenbank erstellt wurden. Es wird empfohlen, sich direkt an die Studienberatung oder den Studiengang zu wenden, um weitere Informationen und Details zu erhalten.","Der Master Information Systems ist besonders für Bewerber:innen geeignet, die einen Bachelorabschluss in Informatik, Wirtschaftsinformatik, Wirtschaftswissenschaften, Betriebswirtschaft oder einem verwandten Bereich mitbringen. Außerdem sollten sie technische Fähigkeiten in Mathematik und Statistik sowie in der Informatik – insbesondere in Programmierung und Kodierung – haben, Interesse an einem internationalen und interkulturellen Arbeitsumfeld mitbringen, gerne im Team arbeiten und bereit sein, den nächsten Karriereschritt als breit aufgestellte Wirtschaftsinformatiker:innen in der Unternehmenswelt zu gehen.","0.1252080649137497","0.07420846074819565","0.1732214391231537","0.0","0.0","0.0"
"36","Studiengang spezifisch","medium","Von welchem Institut wird der Master Information Systems an der WiSo-Köln getragen und welche wissenschaftlichen Auszeichnungen werden dort hervorgehoben?","Basierend auf den Suchergebnissen kann ich folgern:   Der Masterstudiengang ""Information Systems"" wird an der Wirtschafts- und Sozialwissenschaftlichen Fakultät (WiSo) der Universität zu Köln getragen. Die wissenschaftlichen Auszeichnungen, die dort hervorgehoben werden, umfassen:  *   Exzellente Berufsaussichten *   Praktisches und theoretisches Handwerkszeug für die Lösung gesellschaftlicher Herausforderungen *   Interdisziplinärer Ansatz mit drei Schwerpunkten: Business Analytics and Data Science, Digital Innovation and Entrepreneurship und Digital Sustainable Society  Ich hoffe, diese Informationen helfen dir weiter!","Der Master Information Systems wird vom Kölner Institut für Wirtschaftsinformatik (CIIS) getragen. Auf der Programmseite wird hervorgehoben, dass die Professoren Wolf Ketter, Christoph Rosenkranz und Detlef Schoder im WirtschaftsWoche-Ranking zu den Top 5 % aller Wirtschaftsforscher:innen im deutschsprachigen Raum gehören. Außerdem zählt das CIIS im AIS-Ranking 2022 zu den bestplatzierten Wirtschaftsinformatik-Forschungseinrichtungen weltweit: Platz 1 in Deutschland, Top 10 in Europa und Top 100 weltweit.","0.033080894500017166","0.03931303322315216","0.02258383296430111","0.0","0.0","0.0"
"37","Studiengang spezifisch","medium","Wie beschreibt die WiSo-Fakultät den Praxisbezug im Masterstudiengang Information Systems?","Basierend auf den Suchergebnissen kann ich sagen, dass die WiSo-Fakultät den Praxisbezug im Masterstudiengang Information Systems durch verschiedene Aspekte sicherstellt:  *   Interdisziplinäre Ausrichtung des Studiengangs mit Schwerpunkten wie Business Analytics and Data Science, Digital Innovation and Entrepreneurship und Digital Sustainable Society. *   Exzellente Berufsaussichten für die Absolventen. *   Praktisches und theoretisches Handwerkszeug für die Bewältigung gesellschaftlicher Herausforderungen. *   Einbindung von Lehrbeauftragten mit branchenspezifischer Erfahrung.  Die WiSo-Fakultät bietet somit eine umfassende Ausbildung, die sowohl Theorie als auch Praxis beinhaltet.","Im Masterstudiengang Information Systems betont die WiSo-Fakultät ihre langjährige Erfahrung in der Zusammenarbeit mit Unternehmen und mit Gastdozent:innen aus verschiedenen Berufsfeldern. Diese Fach- und Führungskräfte bringen hochrelevante Branchenerfahrung in das Programm ein, sodass aktuelle Programminhalte entstehen, die Praxis und Theorie eng verbinden und die reale Welt widerspiegeln.","0.24660125374794006","0.20817731320858002","0.2821664810180664","0.0","0.0","0.0"
"38","Studiengang spezifisch","easy","Welche Beratungsangebote für Studieninteressierte werden im Zusammenhang mit dem Master Information Systems angeboten und wer koordiniert sie?","Basierend auf den Suchergebnissen bietet die Universität zu Köln folgende Beratungsangebote für Studieninteressierte an, die sich für den Master Information Systems interessieren:  *   Die Fakultät für Wirtschaftswissenschaften bietet ein umfassendes Beratungssystem an, das von der Studienberatung bis hin zur Betreuung während des Studiums reicht. *   Die Studienberatung ist für allgemeine Fragen und Anliegen zuständig. Sie können über die Website oder direkt im Büro kontaktiert werden.  Die Koordination dieser Beratungsangebote liegt in der Verantwortung der Fakultät für Wirtschaftswissenschaften, insbesondere der Abteilung für Information Systems.","Studieninteressierte werden auf Orientierungs- und Beratungsangebote hingewiesen, die vom WiSo Student Service Point koordiniert werden und eine individuelle, auf die Bedürfnisse der Interessierten zugeschnittene Beratung bieten.","0.1897422969341278","0.10927077382802963","0.2689434885978699","0.0","0.0","0.0"
"39","Services/Info","easy","Wie unterstützt der WiSo-Career-Service Studierende?","Der WiSo-Career-Service unterstützt Studierende der WiSo-Fakultät bei der Suche nach einem passenden Praktikum, der Berufswahl und hilft bei der Karriereplanung und dem Bewerbungsprozess. Er bietet auch Seminare, Vorträge und zielgerichtete Angebote in Kooperation mit Arbeitgeber/innen, externen und internen Expert/innen an. Der WiSo-Career-Service ist eine wichtige Ressource für Studierende der WiSo-Fakultät, um ihre Karriere zu planen und zu gestalten.","Der WiSo-Career-Service berät Studierende bei der Suche nach passenden Praktika, bei der Berufswahl und unterstützt sie in Karriereplanung und Bewerbungsprozess.","0.5293542146682739","0.33880922198295593","0.7311184406280518","0.0","0.0","0.0"
"40","Services/Info","medium","Welche Unterlagen muss ich meiner Verifikationsagentur geben, damit sie meinen Abschluss prüfen lassen kann?","Um deine Verifikationsagentur zu informieren, dass du den Abschlussprüfung abgeschlossen hast, benötigen sie folgende Unterlagen:  1.  **Transcript of Records/ Leistungsübersicht**: Eine Bestätigung über alle bisher erbrachten Prüfungsleistungen. 2.  **Diploma Supplement oder offizielles Schreiben der Universität**: Ein Dokument, das bestätigt, dass dein Bachelorstudium 100 % auf Englisch absolviert wurde.  Bitte beachte, dass diese Unterlagen mindestens 80% der Prüfungsleistungen deines Bachelorstudiengangs erfolgreich absolviert haben müssen (mind. 144 ECTS bei einem Bachelor mit 180 ECTS). Zudem benötigen Sie eine durch Ihre Hochschule bzw. Ihr Prüfungsamt berechnete und offiziell bestätigte vorläufige Durchschnittsnote.  Wenn du Fragen zu diesen Unterlagen hast, empfehle ich dir, Kontakt zur Studienberatung aufzunehmen.","Damit deine Verifikationsanfrage bearbeitet werden kann, musst du deiner Verifikationsagentur zwei Dinge als PDF zur Verfügung stellen: Erstens eine Kopie bzw. einen Scan deines Personalausweises oder Passes, aus dem Unterschrift, Name (ggf. Geburtsname) und Geburtsdatum hervorgehen. Zweitens eine von dir handschriftlich unterschriebene Vollmacht, in der ausdrücklich der Name der anfragenden Agentur genannt ist und die ausdrücklich erlaubt, dass die Universität zu Köln deine Daten an diese Agentur übermitteln darf. Auf der WiSo-Seite steht zudem eine PDF-Vorlage für diese Einwilligungserklärung zur Verfügung, die du nutzen kannst.","0.061828549951314926","0.0336923822760582","0.08604791015386581","0.0","0.0","0.0"
"41","Services/Info","easy","In welchem Dateiformat müssen die Unterlagen für eine Verifikationsanfrage eingereicht werden? Reicht ein Foto als JPG oder PNG?","Die Unterlagen für eine Verifikationsanfrage müssen in einem der folgenden Dateiformate eingereicht werden:  * PDF * DOC oder DOCX (Textdatei)  Ein Foto als JPG oder PNG ist nicht akzeptabel.  Es ist wichtig, dass die Dokumente als Original oder als authentifizierte Kopie in deutscher oder englischer Sprache eingereicht werden.","Ausschließlich Anlagen im PDF-Format können geöffnet und bearbeitet werden können. Bitte reichen Sie dementsprechend Ihre Unterlagen als PDF ein. Reine JPG- oder PNG-Dateien entsprechen nicht den Vorgaben aund sollten vorher in ein PDF umgewandelt werden","0.24971723556518555","0.2009267657995224","0.2959856390953064","0.0","0.0","0.0"
"42","Services/Info","medium","Wie lange kann die Bearbeitung von Verifikationsanfragen zur Verifikation von Abschlüssen an der WiSo-Fakultät dauern und was gilt für Nachfragen in den ersten drei Wochen nach Versand der Unterlagen?","Basierend auf den Suchergebnissen kann ich folgern:  *   Die Bearbeitung von Verifikationsanfragen zur Verifikation von Abschlüssen an der WiSo-Fakultät kann mehrere Wochen in Anspruch nehmen. *   Nachfragen innerhalb der ersten drei Wochen nach Versand der Unterlagen sollten vermieden werden.  Wenn Sie weitere Fragen haben, stehe ich Ihnen gerne zur Verfügung.","Die Bearbeitung von Verifikationsanfragen kann mehrere Wochen in Anspruch nehmen. Es wird ausdrücklich darum gebeten, innerhalb der ersten drei Wochen nach Versand der Unterlagen keine Nachfragen zum Bearbeitungsstand zu stellen.","0.44340577721595764","0.30278825759887695","0.5887197852134705","0.0","0.0","0.0"
"43","Services/Info","easy","Was ist mit einer Verifikationsanfrage gemeint?","Eine Verifikationsanfrage ist eine Anfrage, die von Dritten an die Wirtschafts- und Sozialwissenschaftliche Fakultät der Universität zu Köln gerichtet wird, um die Bestätigung eines Studienabschlusses zu erhalten. Diese Anfragen werden in der Regel zur Überprüfung der akademischen Qualifikationen einer Person verwendet.  Die Verifikationsanfrage kann verschiedene Formen annehmen, wie zum Beispiel:  * Eine schriftliche Anfrage mit den erforderlichen Dokumenten und Informationen * Ein Online-Antrag über das Portal der Universität zu Köln  Um eine Verifikationsanfrage zu stellen, müssen die folgenden Schritte durchgeführt werden:  1.  Die Anfrage muss schriftlich oder online eingereicht werden. 2.  Die erforderlichen Dokumente und Informationen müssen beigefügt sein. 3.  Die Anfrage wird von der Universität zu Köln bearbeitet und die Bestätigung des Studienabschlusses wird ausgestellt.  Es ist wichtig zu beachten, dass die Verifikationsanfrage nur von Dritten gestellt werden kann, nicht jedoch von dem Absolventen selbst.","Eine Verifikationsanfrage ist eine Anfrage einer externen Stelle, zum Beispiel einer Verifikationsagentur oder eines Arbeitgebers, mit der geprüft werden soll, ob du deinen Studienabschluss tatsächlich an der Wirtschafts- und Sozialwissenschaftlichen Fakultät der Universität zu Köln erworben hast. Die Auskunft über deinen Abschluss gilt datenschutzrechtlich als Übermittlung personenbezogener Daten und ist daher nur unter Einhaltung der gesetzlichen Vorgaben erlaubt.","0.25381702184677124","0.20495125651359558","0.30018073320388794","0.0","0.0","0.0"
"44","Services/Info","medium","An welche Stellen kann ich mich wenden, wenn ich Probleme oder Beschwerden zu meinem Studium habe?","Wenn Sie Probleme oder Beschwerden zu Ihrem Studium haben, können Sie sich an folgende Stellen wenden:  1. WiSSPo (WiSo Student Service Point): Telefonisch, persönlich oder per E-Mail 2. Universität zu Köln: Beschwerdemanagement innerhalb der Strukturen der WiSo-Fakultät  Es ist wichtig zu beachten, dass die WiSo-Fakultät ein organisiertes System für die Entgegennahme von Beschwerden und Problemen hat. Wenn Sie sich an das WiSSPo wenden, wird Ihr Problem direkt gelöst oder an eine geeignetere Stelle weitergeleitet.  Wenn es jedoch um grundsätzliche Probleme geht, die nicht unmittelbar durch Rücksprachen geklärt werden können, wird das Problem nach Absprache im Studiendekanat an höhere Stellen getragen. In solchen Fällen kann es einige Zeit dauern, bis eine Lösung herbeigeführt wird.  Es ist auch möglich, sich an die Universität zu Köln zu wenden und das Beschwerdemanagement zu nutzen. Dort können Sie Ihre Beschwerde einreichen und erhalten Informationen über den weiteren Verlauf.","Du kannst dich mit Problemen oder Beschwerden zu deinem Studium an zwei zentrale Anlaufstellen wenden: Der WiSo Student Service Point ist die offizielle Beratungsstelle der Fakultät. Dort werden deine Anliegen entgegengenommen, es wird nach einer möglichst schnellen Lösung gesucht und du kannst dich persönlich, per E-Mail oder telefonisch melden; auf Wunsch werden deine Anliegen auch diskret und anonym behandelt. Alternativ kannst du dich an die WiSo-Fachschaft wenden, die gerade bei persönlichen Problemen – zum Beispiel mit Lehrenden – oft als niedrigschwellige Anlaufstelle „von Student zu Student“ wahrgenommen wird. Beide Stellen sind miteinander vernetzt und können bei Bedarf die jeweils andere in die Bearbeitung deines Anliegens einbeziehen.","0.2641972601413727","0.25561535358428955","0.26952630281448364","0.0","0.0","0.0"
"45","Services/Info","hard","Was passiert, nachdem ich ein Problem beim WiSSPo gemeldet habe?","Nachdem Sie ein Problem beim WiSSPo gemeldet haben, wird es wie folgt bearbeitet:  1. Das Problem wird vom WiSSPo-Team direkt gelöst, wenn möglich. 2. Wenn das Problem nicht direkt gelöst werden kann, wird es an eine geeignetere Stelle weitergeleitet (z.B. Prüfungsamt, Studierendensekretariat etc.). 3. Der Student erhält Informationen über die Möglichkeit und Voraussetzungen für zusätzliche Prüfungsversuche. 4. Wenn keiner der ersten drei Prüfungsversuche aufgrund einer Täuschung oder eines Ordnungsverstoßes nicht bestanden wurde, können zwei zusätzliche Prüfungsversuche genehmigt werden.  Es ist wichtig zu beachten, dass das WiSSPo-Team bei Bedarf auch eine Beratung anbietet, um den Studenten bei der Lösung des Problems zu unterstützen.","Wenn du ein Problem über den WiSo Student Service Point (WiSSPo) meldest, gibt es grundsätzlich drei Möglichkeiten, wie damit umgegangen wird. Möglicherweise kann das Anliegen direkt im WiSSPo gelöst werden, zum Beispiel im persönlichen Gespräch oder indem dort sofort mit einer zuständigen Stelle Rücksprache gehalten wird und somit eine sofortige Klärung erfolgen kann. Falls das nicht ausreicht, wird dein Problem an eine geeignete Stelle wie etwa das Prüfungsamt oder das Studierendensekretariat weitergeleitet, die dann eine Lösung erarbeitet. Handelt es sich um ein grundlegendes Problem, kann der Fall zudem an höhere Gremien wie Studiendekan*in, Studienbeirat oder die Engere Fakultät eskaliert werden, wo schließlich auf Dekanats- oder Fakultätsebene eine Lösung gesucht wird.","0.28207963705062866","0.30958303809165955","0.25170186161994934","0.0","0.0","0.0"
"46","Services/Info","hard","Wie sieht der Prozess des Beschwerdemanagements an der WiSo-Fakultät aus?","Der Prozess des Beschwerdemanagements an der WiSo-Fakultät ist wie folgt:  1.  **Problem melden**: Wenn ein Problem oder eine Beschwerde auftritt, sollte dies direkt an das WiSSPo (WiSo Student Service Point) gemeldet werden. 2.  **Direkte Lösung**: Das WiSSPo-Team versucht, das Problem direkt zu lösen, wenn möglich. 3.  **Weiterleitung**: Wenn das Problem nicht direkt gelöst werden kann, wird es an eine geeignete Stelle weitergeleitet (z.B. Prüfungsamt, Studierendensekretariat etc.). 4.  **Problemeskalation**: Wenn das Problem nicht gelöst werden kann, wird es an höhere Stellen weitergegeben.  Es ist auch möglich, sich direkt an die WiSo-Fachschaft zu wenden, insbesondere wenn es um persönliche Probleme mit Lehrenden geht.  Zusätzlich gibt es ein Kontaktformular für Lob, Kritik und Beschwerden, das direkt zum WiSSPo führt.","Beim Beschwerdemanagement an der WiSo-Fakultät beginnt der Prozess damit, dass bei dir als Studierender ein Problem auftritt. Dieses Problem meldest du an den WiSo Student Service Point (WiSSPo) – telefonisch, per E-Mail oder in der persönlichen Sprechstunde; es kann auch von externen Stellen wie dem International Office oder der Fachschaft an den WiSSPo herangetragen werden. Dort wird dein Anliegen entweder direkt vom WiSSPo-Team gelöst, an eine passendere Stelle wie Prüfungsamt oder Studierendensekretariat weitergeleitet oder – bei grundsätzlich größeren bzw. komplexen Fällen – an eine höhere Ebene eskaliert, etwa an Studiendekan*in, Engere Fakultät oder den Studienbeirat. Auf jeder dieser Ebenen wird an einer Lösung gearbeitet, bis dein Problem schließlich als gelöst gilt und der Prozess damit abgeschlossen ist.","0.3460736870765686","0.35705482959747314","0.33224812150001526","0.0","0.0","0.0"
"47","International","hard","Welche Möglichkeiten habe ich als WiSo-Student:in grundsätzlich, um ins Ausland zu gehen?","Als WiSo-Student:in hast du verschiedene Möglichkeiten, ins Ausland zu gehen:  1. **Study Abroad Programme (STAP)**: Du kannst an einem einsemestrigen Austausch an einer der WiSo-Fakultäts-Partneruniversitäten teilnehmen und erhältst ERASMUS-Förderung. 2. **ERASMUS-Austausch**: Du kannst an einem einsemestrigen Austausch an einer der WiSo-Fakultäts-Partneruniversitäten teilnehmen und erhältst ERASMUS-Förderung.  Es lohnt sich, die Möglichkeiten und Anforderungen für jedes Programm zu recherchieren, um die beste Wahl für deine Ziele und Interessen zu treffen.","Als WiSo-Student:in hast du verschiedene Möglichkeiten, ins Ausland zu gehen. Dazu gehören gebührenfreie Auslandssemester über STAP Bachelor und STAP Master an Partneruniversitäten sowie selbstorganisierte Aufenthalte als Freemover. Außerdem gibt es Kurzzeitangebote wie die WiSo@Academic Short Programmes, das Utrecht Sociology Short Programme und Summer- beziehungsweise Winter Schools von Partnerhochschulen. Darüber hinaus kannst du ein Praktikum im Ausland absolvieren, und es stehen weitere Optionen wie der B.Sc. MES Exchange, International at home, PhD Mobility sowie Angebote im Bereich Erasmus+ und Funding zur Verfügung.","0.1892332136631012","0.19288110733032227","0.18199685215950012","0.0","0.0","0.0"
