"id","category","difficulty","user_input","response","reference","bert_f1","bert_precision","bert_recall","prompt_tokens","completion_tokens","total_tokens"
"28","Master-Studium","medium","Wie ist das Bewerbungs- und Zulassungsverfahren für Masterstudiengänge an der WiSo-Fakultät grundsätzlich geregelt?","Das Bewerbungs- und Zulassungsverfahren für Masterstudiengänge an der WiSo-Fakultät ist wie folgt geregelt:  *   Der Zulassungsausschuss der Wirtschafts- und Sozialwissenschaftlichen Fakultät ist zuständig für die Zulassung zum Master-Studium, auch im höheren Fachsemester. *   Die Bewerbung muss innerhalb der vom Studierendensekretariat/International Office festgesetzten Fristen eingereicht werden. *   Der MSc.-Abschluss ist eine hervorragende Basis für die Bewerbung für Graduiertenstudiengänge an anderen nationalen und internationalen Universitäten.  Wenn Sie weitere Informationen benötigen oder Fragen haben, können Sie sich gerne an das WiSo-Studienberatungsze...","Die Masterstudiengänge der WiSo-Fakultät starten jedes Jahr zum Wintersemester, und die Bewerbung ist daher üblicherweise von Anfang bis Mitte des Jahres möglich. Zusätzlich ist es wichtig, die allgemeinen Informationen zum Bewerbungs- und Zulassungsprozess sowie die studiengangsspezifischen Hinweise zu Ihrem Wunschstudiengang sorgfältig zu lesen.","0.261720210313797","0.16164451837539673","0.36214956641197205","0.0","0.0","0.0"
"29","Master-Studium","medium","Was genau ist der „Master-Virtuelle Infotag“ der WiSo-Fakultät?","Der ""Master-Virtuelle Infotag"" der WiSo-Fakultät ist ein Online-Event, bei dem Interessierte an den Master-Studiengängen der Fakultät mehr über die Studienprogramme erfahren können. Dabei werden wertvolle Einblicke von Professor:innen, aktuellen Studierenden und Alumni gegeben. Der Infotag bietet auch die Möglichkeit, sich umfassend über die WiSo-Fakultät zu informieren.  Die Vorteile des Master-Virtuellen Infotags sind:  * Vertieftes Wissen im Bereich Marketing * Grundlegende Analyse- und Technologiekenntnisse * Bahnbrechendes Wissen und das Vermitteln eines Mindsets für eine erfolgreiche Karriere in der Datenanalyse * Ausbildung in einer umfassenden Bandbreite politikwissenschaftlicher Teilgebiete  Um am virtuellen Master-Infotag teilzunehmen, ist es erforderlich, sich auf der Website der Universität zu anmelden.","Der Master-Virtuelle Infotag ist ein virtuelles Info-Event der WiSo-Fakultät, das online über Zoom und auf Englisch stattfindet. Dabei erhältst du einen Insider-Einblick in das Studium und Studierendenleben an der WiSo sowie in den Bewerbungs- und Zulassungsprozess für die Masterprogramme.","0.33026322722435","0.18884214758872986","0.47609126567840576","0.0","0.0","0.0"
"30","Bachelor-Studium","easy","Wo finden internationale Studieninteressierte Informationen zum Bewerbungsverfahren für einen WiSo-Bachelor?","Internationale Studieninteressierte können Informationen zum Bewerbungsverfahren für einen WiSo-Bachelor auf der Website der Universität zu Köln finden. Die relevantesten Informationen sind:  1.  Die Fakultät bietet ein breites Angebot an Bachelor-Studiengängen, die in deutscher und englischer Sprache angeboten werden. 2.  Die Bewerbung für einen WiSo-Bachelor kann online über das Online-Portal der Universität zu Köln erfolgen. 3.  Die Fakultät bietet eine Vielzahl von Möglichkeiten für internationale Studierende, wie z.B. ein Auslandssemester oder die Möglichkeit, an internationalen Projekten teilzunehmen.  Es ist ratsam, sich vorher auf der Website der Universität zu informieren und gegebenfalls Kontakt mit den Studienberatern aufzunehmen, um alle Fragen zu klären.","Internationale Studieninteressierte sollen sich vor der Bewerbung beim International Office der Universität zu Köln über das Bewerbungsverfahren informieren. Der Link zum International Office ist auf der WiSo-Bachelor-Bewerbungsseite hinterlegt.","0.3703575134277344","0.20482109487056732","0.5432803630828857","0.0","0.0","0.0"
"31","Studiengang spezifisch","medium","Welche Eckdaten (Abschluss, Dauer, Credits, Sprache, Internationales) zum Master Information Systems kannst du mir nennen?","Basierend auf den Suchergebnissen kann ich dir folgende Eckdaten zum Master Information Systems nennen:  * Abschluss: Master of Science (M.Sc.) * Dauer: 2 Jahre (vollzeit) * Credits: 120 ECTS * Sprache: Deutsch (mit englischen Modulen möglich) * Internationales: Es gibt Möglichkeiten, internationale Module zu belegen und/oder im Ausland zu studieren.  Bitte beachte, dass diese Informationen basierend auf den Suchergebnissen sind und es ratsam ist, direkt bei der Universität oder der Fakultät nachzufragen, um sicherzustellen, dass die Informationen aktuell und korrekt sind.","Der Master Information Systems schließt mit einem Master of Science ab, dauert vier Semester in Vollzeit und umfasst 120 ECTS. Die Unterrichtssprache ist überwiegend Englisch, einzelne Kurse werden auf Deutsch angeboten. Es bestehen optionale internationale Elemente wie Auslandssemester und Summer Schools.","0.22521476447582245","0.11427543312311172","0.33723923563957214","0.0","0.0","0.0"
"32","Studiengang spezifisch","easy","Worum geht es inhaltlich im Studiengang Master Information Systems?","Basierend auf den Suchergebnissen kann ich sagen, dass im Studiengang Master Information Systems folgende Inhalte behandelt werden:  * Collaborative Innovation Networks * Information Systems Research: Analytics for a Sustainable Society * Information Systems and Digital Technology * Machine Learning  Der Studiengang zielt darauf ab, die Absolventen mit Kompetenzen auf dem Niveau sieben des Deutschen Qualifikationsrahmens auszustatten. Die spezifischen Inhalte und Studienziele sind in der Tabelle ""Intended Learning Outcomes"" dargestellt.  Es ist jedoch zu beachten, dass die Informationen möglicherweise nicht aktuell sind, da das Suchergebnis von 2021 stammt. Ich empfehle, sich direkt an die Universität oder den Studiengang zu wenden, um aktuelle Informationen zu erhalten.","Im Master Information Systems beschäftigst du dich mit Wirtschaftsinformatik als interdisziplinärem Fachgebiet an der Schnittstelle von Betriebswirtschaftslehre und Informatik. Im Mittelpunkt steht die Konzeption, Entwicklung und Anwendung von Informationssystemen in Unternehmen, Verwaltung und zunehmend auch im privaten Bereich.","0.046146463602781296","-0.020457744598388672","0.11010957509279251","0.0","0.0","0.0"
"33","Studiengang spezifisch","easy","Welche Bewerbungsfrist gilt für den Master Studiengang Information Systems?","Die Bewerbungsfrist für den Master Studiengang Information Systems an der Universität zu Köln ist von Mitte April bis zum 15. Juni. Es ist ratsam, sich vorher auf der Website der Universität über die spezifischen Details des Studiengangs und das Bewerbungsverfahren zu informieren.","Für den Masterstudiengang Information Systems gilt eine Bewerbungsfrist bis zum 15. Juni","0.46235185861587524","0.24725930392742157","0.692396342754364","0.0","0.0","0.0"
"34","Studiengang spezifisch","medium","Welche zentralen Kompetenzen und Themen werden für den Master Information Systems an der WiSo-Köln hervorgehoben?","Basierend auf den Suchergebnissen können die zentralen Kompetenzen und Themen für den Master Information Systems an der WiSo-Köln wie folgt zusammengefasst werden:  1. **Informationssysteme**: Die Programme konzentrieren sich auf die Gestaltung, Implementierung und Analyse von Informationssystemen. 2. **IT-Management**: Die Studierenden lernen, wie man IT-Systeme effizient und sicher betreibt, sowie wie man Entscheidungen im Bereich der IT treffen kann. 3. **Datenanalyse und -modellierung**: Die Programme umfassen auch die Analyse und Modellierung von Daten, um fundierte Entscheidungen zu treffen. 4. **IT-Sicherheit**: Die Studierenden lernen, wie man Informationssysteme vor Cyberangriffen schützen kann. 5. **Projektmanagement**: Die Programme beinhalten auch das Projektmanagement, um die Umsetzung von IT-Projekten erfolgreich zu gestalten.  Diese Kompetenzen und Themen werden durch eine Vielzahl von Kursen und Lehrveranstaltungen vermittelt, darunter auch Praktika und Projekte in Zusammenarbeit mit Unternehmen.","Im Master Information Systems erwirbst du theoretische und methodische Grundlagen, um zentrale Themen wie Data Science, digitale Transformation und Innovation, Prozesse und Geschäftsmodelle sowie Lösungen für eine nachhaltige Gesellschaft zu bearbeiten. Gleichzeitig wirst du im interdisziplinären Bereich der Wirtschaftsinformatik ausgebildet und erwirbst die auf dem Arbeitsmarkt gefragte Schlüsselfähigkeit, Betriebswirtschaft und Informatik miteinander zu verbinden.","0.09719298034906387","0.008478074334561825","0.18479011952877045","0.0","0.0","0.0"
"35","Studiengang spezifisch","medium","Für wen eignet sich der Studiengang Master Information Systems?","Der Studiengang Master Information Systems eignet sich für Personen, die sich mit der Erfassung, Speicherung, Suche, Verteilung, Modellierung und Analyse digitalisierter Daten beschäftigen möchten. Insbesondere sind Absolventen des Studiengangs qualifiziert, um IT-bezogene Methoden in Organisationen anzuwenden und Phänomene, Verhaltensweisen von Akteuren sowie Zusammenhänge des Einsatzes von IT in Organisationen zu erklären.  Der Master Information Systems ist ideal für:  * Personen mit Interesse an Datenanalyse, Data Science und IT-bezogenen Methoden * Absolventen mit Hintergrund in Informatik, Wirtschaftsinformatik oder verwandten Bereichen * Personen, die sich für eine Karriere in der IT-Industrie interessieren, insbesondere in den Bereichen Datenanalyse, Data Science und IT-Projektmanagement.  Es ist jedoch wichtig zu beachten, dass der Studiengang auch für Personen geeignet ist, die keine technische Hintergrund haben, da er sich auf die Anwendung von IT-bezogenen Methoden in Organisationen konzentriert.","Der Master Information Systems ist besonders für Bewerber:innen geeignet, die einen Bachelorabschluss in Informatik, Wirtschaftsinformatik, Wirtschaftswissenschaften, Betriebswirtschaft oder einem verwandten Bereich mitbringen. Außerdem sollten sie technische Fähigkeiten in Mathematik und Statistik sowie in der Informatik – insbesondere in Programmierung und Kodierung – haben, Interesse an einem internationalen und interkulturellen Arbeitsumfeld mitbringen, gerne im Team arbeiten und bereit sein, den nächsten Karriereschritt als breit aufgestellte Wirtschaftsinformatiker:innen in der Unternehmenswelt zu gehen.","0.18616123497486115","0.14735998213291168","0.22184787690639496","0.0","0.0","0.0"
"36","Studiengang spezifisch","medium","Von welchem Institut wird der Master Information Systems an der WiSo-Köln getragen und welche wissenschaftlichen Auszeichnungen werden dort hervorgehoben?","Der Master ""Information Systems"" an der WiSo-Köln wird vom Kölner Institut für Wirtschaftsinformatik (KIWI) getragen. Das KIWI ist ein renommiertes Forschungsinstitut, das sich auf die Forschung in den Bereichen Wirtschaftsinformatik und Informationssysteme spezialisiert hat.  Das KIWI wird hervorragende wissenschaftliche Auszeichnungen verliehen, wie zum Beispiel der ""Association for Information Systems"" (AIS) Award. Der AIS ist eine internationale Vereinigung von Forschern und Praktikern in den Bereichen Wirtschaftsinformatik und Informationssysteme.  Das KIWI bietet auch ein Promotions-Aufbaustudium (Ph.D.) an, das Studierenden mit konkurrenzfähigen Masterergebnissen die Möglichkeit gibt, sich auf einen Graduiertenstudiengang vorzubereiten.","Der Master Information Systems wird vom Kölner Institut für Wirtschaftsinformatik (CIIS) getragen. Auf der Programmseite wird hervorgehoben, dass die Professoren Wolf Ketter, Christoph Rosenkranz und Detlef Schoder im WirtschaftsWoche-Ranking zu den Top 5 % aller Wirtschaftsforscher:innen im deutschsprachigen Raum gehören. Außerdem zählt das CIIS im AIS-Ranking 2022 zu den bestplatzierten Wirtschaftsinformatik-Forschungseinrichtungen weltweit: Platz 1 in Deutschland, Top 10 in Europa und Top 100 weltweit.","0.17693091928958893","0.21262310445308685","0.13811051845550537","0.0","0.0","0.0"
"37","Studiengang spezifisch","medium","Wie beschreibt die WiSo-Fakultät den Praxisbezug im Masterstudiengang Information Systems?","Die WiSo-Fakultät beschreibt den Praxisbezug im Masterstudiengang Information Systems als folgendes:  ""Unsere Studierenden werden nicht nur ein Verständnis für Prozessen und Geschäftsmodellen gewinnen, sondern auch die Fähigkeiten entwickeln, Business-Lösungen zu gestalten. Unsere Fakultät profitiert von der langjährigen Erfahrung in der Zusammenarbeit mit Unternehmen und mit Gastdozentierenden aus verschiedenen Berufsfeldern.""  Die Fakultät betont die Bedeutung des Praxisbezugs durch die Einbindung von Lehrbeauftragten, die über wichtige Praxiserfahrungen verfügen. Durch diese Einbindung werden branchenspezifische und aktuelle Lehrinhalte unseren Studierenden kompetent und praxisnah vermittelt.  Darüber hinaus bietet der Masterstudiengang Information Systems auch die Möglichkeit, eine Masterarbeit in der Kombination mit einem Praktikum zu betreuen. Nähere Informationen zu dieser Thematik erhalten Sie bei dem WiSo-Studienberatungszentrum.","Im Masterstudiengang Information Systems betont die WiSo-Fakultät ihre langjährige Erfahrung in der Zusammenarbeit mit Unternehmen und mit Gastdozent:innen aus verschiedenen Berufsfeldern. Diese Fach- und Führungskräfte bringen hochrelevante Branchenerfahrung in das Programm ein, sodass aktuelle Programminhalte entstehen, die Praxis und Theorie eng verbinden und die reale Welt widerspiegeln.","0.3146529197692871","0.22935673594474792","0.3994928002357483","0.0","0.0","0.0"
"38","Studiengang spezifisch","easy","Welche Beratungsangebote für Studieninteressierte werden im Zusammenhang mit dem Master Information Systems angeboten und wer koordiniert sie?","Die Beratungsangebote für Studieninteressierte im Zusammenhang mit dem Master Information Systems werden von der Studienberatung der Universität zu Köln koordiniert. Die Studienberatung bietet verschiedene Dienstleistungen an, wie zum Beispiel:  * Informationen über den Studiengang und die Zulassungsvoraussetzungen * Beratung bei der Wahl des richtigen Studiengangs * Unterstützung bei der Bewerbung * Informationen über die Studienorganisation und -ablauf  Die Studienberatung kann auch auf die spezifischen Bedürfnisse der Studieninteressierten eingehen, wie zum Beispiel Fragen zu den Ergänzungsbereichen oder den Modulen des Master Information Systems.  Es ist ratsam, sich direkt an die Studienberatung zu wenden, um persönliche Beratung und Unterstützung zu erhalten.","Studieninteressierte werden auf Orientierungs- und Beratungsangebote hingewiesen, die vom WiSo Student Service Point koordiniert werden und eine individuelle, auf die Bedürfnisse der Interessierten zugeschnittene Beratung bieten.","0.25876590609550476","0.14925986528396606","0.36936262249946594","0.0","0.0","0.0"
"39","Services/Info","easy","Wie unterstützt der WiSo-Career-Service Studierende?","Der WiSo-Career-Service unterstützt Studierende in folgenden Bereichen:  *   **Beratung**: Der WiSo Career Service bietet individuelle Beratungen zu Themen wie Karriereplanung, Bewerbungsprozess und Praktikum. *   **Praktika und Jobs**: Der WiSo Career Service vermittelt Studierenden passende Praktika und Jobangebote in Zusammenarbeit mit Arbeitgebern. *   **Seminare und Vorträge**: Der WiSo Career Service organisiert Seminare, Vorträge und Workshops zu Themen wie Karriereplanung, Bewerbungsstrategien und Branchenkenntnissen. *   **Netzwerke**: Der WiSo Career Service fördert das Netzwerk zwischen Studierenden, Alumni und Arbeitgebern.  Studierende können sich an den WiSo-Career-Service wenden, um Unterstützung bei der Planung ihrer beruflichen Laufbahn zu erhalten.","Der WiSo-Career-Service berät Studierende bei der Suche nach passenden Praktika, bei der Berufswahl und unterstützt sie in Karriereplanung und Bewerbungsprozess.","0.3719206750392914","0.17776289582252502","0.5774936676025391","0.0","0.0","0.0"
"40","Services/Info","medium","Welche Unterlagen muss ich meiner Verifikationsagentur geben, damit sie meinen Abschluss prüfen lassen kann?","Um Ihre Frage zu beantworten:  Um Ihre Verifikationsagentur zu informieren, dass sie Ihren Abschluss prüfen lassen kann, benötigen Sie folgende Unterlagen:  1.  Original oder beglaubigtes Abschlusszeugnis und Urkunde 2.  Nachweis von mindestens 80% der Prüfungsleistungen Ihres Bachelorstudiums (falls noch nicht abgeschlossen) 3.  Einwilligungserklärung zur Verifikation von Abschlüssen, in der die Universität zu Köln ermächtigt wird, Ihre Daten herauszugeben 4.  Eine explizite Vollmacht, dass die Daten von der angefragten Stelle (Universität zu Köln) herausgegeben werden dürfen  Bitte beachten Sie, dass die Bearbeitung dieser Anfragen mehrere Wochen in Anspruch nehmen kann.  Ich hoffe, diese Informationen helfen Ihnen weiter! Wenn Sie weitere Fragen haben, stehe ich gerne zur Verfügung.","Damit deine Verifikationsanfrage bearbeitet werden kann, musst du deiner Verifikationsagentur zwei Dinge als PDF zur Verfügung stellen: Erstens eine Kopie bzw. einen Scan deines Personalausweises oder Passes, aus dem Unterschrift, Name (ggf. Geburtsname) und Geburtsdatum hervorgehen. Zweitens eine von dir handschriftlich unterschriebene Vollmacht, in der ausdrücklich der Name der anfragenden Agentur genannt ist und die ausdrücklich erlaubt, dass die Universität zu Köln deine Daten an diese Agentur übermitteln darf. Auf der WiSo-Seite steht zudem eine PDF-Vorlage für diese Einwilligungserklärung zur Verfügung, die du nutzen kannst.","0.18780876696109772","0.18294520676136017","0.18906715512275696","0.0","0.0","0.0"
"41","Services/Info","easy","In welchem Dateiformat müssen die Unterlagen für eine Verifikationsanfrage eingereicht werden? Reicht ein Foto als JPG oder PNG?","Die Unterlagen für eine Verifikationsanfrage müssen in PDF-Format eingereicht werden. Ein Foto als JPG oder PNG reicht nicht aus. Es ist empfehlenswert, die Dokumente beglaubigt zu machen, um ihre Echtheit sicherzustellen.","Ausschließlich Anlagen im PDF-Format können geöffnet und bearbeitet werden können. Bitte reichen Sie dementsprechend Ihre Unterlagen als PDF ein. Reine JPG- oder PNG-Dateien entsprechen nicht den Vorgaben aund sollten vorher in ein PDF umgewandelt werden","0.32235482335090637","0.33049654960632324","0.311239629983902","0.0","0.0","0.0"
"42","Services/Info","medium","Wie lange kann die Bearbeitung von Verifikationsanfragen zur Verifikation von Abschlüssen an der WiSo-Fakultät dauern und was gilt für Nachfragen in den ersten drei Wochen nach Versand der Unterlagen?","Basierend auf den Suchergebnissen aus der Universitäts-Wissensdatenbank:  Die Bearbeitungszeit von Verifikationsanfragen zur Verifikation von Abschlüssen an der WiSo-Fakultät kann je nach Komplexität und Verfügbarkeit der benötigten Informationen variieren. In der Regel dauert die Bearbeitung jedoch einige Wochen.  Für Nachfragen in den ersten drei Wochen nach Versand der Unterlagen gilt, dass diese grundsätzlich kostenfrei sind. Wenn Sie innerhalb dieser Frist weitere Fragen haben oder weitere Unterlagen benötigen, können Sie sich gerne an das WiSo-Studienberatungszentrum wenden.","Die Bearbeitung von Verifikationsanfragen kann mehrere Wochen in Anspruch nehmen. Es wird ausdrücklich darum gebeten, innerhalb der ersten drei Wochen nach Versand der Unterlagen keine Nachfragen zum Bearbeitungsstand zu stellen.","0.2918449640274048","0.14132064580917358","0.44768214225769043","0.0","0.0","0.0"
"43","Services/Info","easy","Was ist mit einer Verifikationsanfrage gemeint?","Eine Verifikationsanfrage ist eine Anfrage, bei der Dritte an die Wirtschafts- und Sozialwissenschaftliche Fakultät der Universität zu Köln schreiben, um akademische Abschlüsse zu bestätigen. Diese Anfragen müssen in Schriftform eingereicht werden und sollten einen Kopie eines gültigen Ausweisdokuments beinhalten.","Eine Verifikationsanfrage ist eine Anfrage einer externen Stelle, zum Beispiel einer Verifikationsagentur oder eines Arbeitgebers, mit der geprüft werden soll, ob du deinen Studienabschluss tatsächlich an der Wirtschafts- und Sozialwissenschaftlichen Fakultät der Universität zu Köln erworben hast. Die Auskunft über deinen Abschluss gilt datenschutzrechtlich als Übermittlung personenbezogener Daten und ist daher nur unter Einhaltung der gesetzlichen Vorgaben erlaubt.","0.36674943566322327","0.4303191006183624","0.301864355802536","0.0","0.0","0.0"
"44","Services/Info","medium","An welche Stellen kann ich mich wenden, wenn ich Probleme oder Beschwerden zu meinem Studium habe?","Wenn Sie Probleme oder Beschwerden zu Ihrem Studium haben, können Sie sich an folgende Stellen wenden:  1. **WiSo Student Service Point (WiSSPo)**: Hier können Sie persönlich oder per Telefon oder E-Mail Ihre Probleme melden. Das WiSSPo-Team wird dann versuchen, das Problem direkt zu lösen. 2. **Suggestions and Complaints Office for Teaching and Studies (SCO)**: Dies ist ein zentrales Kontaktbüro für Studierende an der Universität zu Köln. Hier können Sie Ihre Beschwerden und Vorschläge einreichen.  Es ist wichtig, dass Sie Ihre Probleme und Beschwerden konstruktiv und respektvoll formulieren, um eine effektive Lösung zu finden. Wenn Ihr Problem nicht direkt gelöst werden kann, wird es an die entsprechende Stelle weitergeleitet (z.B. Prüfungsamt, Studierendensekretariat etc.). In schwerwiegenden Fällen kann das Problem auch an höhere Stellen eskaliert werden (z.B. Dekanat, Studienbeirat, Fakultätsrat).","Du kannst dich mit Problemen oder Beschwerden zu deinem Studium an zwei zentrale Anlaufstellen wenden: Der WiSo Student Service Point ist die offizielle Beratungsstelle der Fakultät. Dort werden deine Anliegen entgegengenommen, es wird nach einer möglichst schnellen Lösung gesucht und du kannst dich persönlich, per E-Mail oder telefonisch melden; auf Wunsch werden deine Anliegen auch diskret und anonym behandelt. Alternativ kannst du dich an die WiSo-Fachschaft wenden, die gerade bei persönlichen Problemen – zum Beispiel mit Lehrenden – oft als niedrigschwellige Anlaufstelle „von Student zu Student“ wahrgenommen wird. Beide Stellen sind miteinander vernetzt und können bei Bedarf die jeweils andere in die Bearbeitung deines Anliegens einbeziehen.","0.24328693747520447","0.19965770840644836","0.2841952443122864","0.0","0.0","0.0"
"45","Services/Info","hard","Was passiert, nachdem ich ein Problem beim WiSSPo gemeldet habe?","Nachdem Sie ein Problem beim WiSSPo gemeldet haben, wird es wie folgt bearbeitet:  1. Das Problem wird direkt oder weitergeleitet an das WiSSPo. 2. Die Bearbeitung beginnt sofort und es gibt drei Möglichkeiten:    a) Das Problem kann direkt mit dem Berater gelöst werden. Dies kann in der Konversation geschehen, indem alternative Studienplanungs-Optionen vorgestellt oder direkt mit einer zuständigen Stelle (z.B. Credit Transfer Centre) konsultiert wird, um eine sofortige Klärung zu ermöglichen.    b) Wenn die direkte Lösung nicht möglich ist, kann das Problem an eine geeignetere Stelle weitergeleitet werden (z.B. Prüfungsamt, Studierendensekretariat etc.).    c) In einigen Fällen kann es erforderlich sein, dass das Problem einer höheren Stelle vorgelegt wird. 3. Die Bearbeitung des Problems erfolgt durch das WiSSPo-Team und in manchen Fällen auch durch andere zuständige Stellen.  Es ist wichtig zu beachten, dass die Bearbeitung von Problemen beim WiSSPo schnell und effizient erfolgen soll. Wenn Sie ein Problem melden, sollten Sie sich direkt an das WiSSPo wenden oder eine E-Mail senden.","Wenn du ein Problem über den WiSo Student Service Point (WiSSPo) meldest, gibt es grundsätzlich drei Möglichkeiten, wie damit umgegangen wird. Möglicherweise kann das Anliegen direkt im WiSSPo gelöst werden, zum Beispiel im persönlichen Gespräch oder indem dort sofort mit einer zuständigen Stelle Rücksprache gehalten wird und somit eine sofortige Klärung erfolgen kann. Falls das nicht ausreicht, wird dein Problem an eine geeignete Stelle wie etwa das Prüfungsamt oder das Studierendensekretariat weitergeleitet, die dann eine Lösung erarbeitet. Handelt es sich um ein grundlegendes Problem, kann der Fall zudem an höhere Gremien wie Studiendekan*in, Studienbeirat oder die Engere Fakultät eskaliert werden, wo schließlich auf Dekanats- oder Fakultätsebene eine Lösung gesucht wird.","0.3386843800544739","0.31636372208595276","0.3582184314727783","0.0","0.0","0.0"
"46","Services/Info","hard","Wie sieht der Prozess des Beschwerdemanagements an der WiSo-Fakultät aus?","Der Prozess des Beschwerdemanagements an der WiSo-Fakultät ist wie folgt:  1.  Wenn ein Problem auftritt, sollte es dem WiSSPo (WiSo Student Service Point) gemeldet werden. 2.  Das WiSSPo kann das Problem direkt lösen oder es an eine geeignetere Stelle weiterleiten (z.B. Prüfungsamt, Studierendensekretariat etc.). 3.  Wenn das Problem nicht direkt gelöst werden kann, wird es an eine höhere Stelle weitergegeben. 4.  Die WiSo-Fakultät hat ein System für die Entgegennahme von Beschwerden und Problemen von Studierenden.  Es ist wichtig zu beachten, dass alle Anliegen diskret und anonym behandelt werden können, wenn gewünscht.","Beim Beschwerdemanagement an der WiSo-Fakultät beginnt der Prozess damit, dass bei dir als Studierender ein Problem auftritt. Dieses Problem meldest du an den WiSo Student Service Point (WiSSPo) – telefonisch, per E-Mail oder in der persönlichen Sprechstunde; es kann auch von externen Stellen wie dem International Office oder der Fachschaft an den WiSSPo herangetragen werden. Dort wird dein Anliegen entweder direkt vom WiSSPo-Team gelöst, an eine passendere Stelle wie Prüfungsamt oder Studierendensekretariat weitergeleitet oder – bei grundsätzlich größeren bzw. komplexen Fällen – an eine höhere Ebene eskaliert, etwa an Studiendekan*in, Engere Fakultät oder den Studienbeirat. Auf jeder dieser Ebenen wird an einer Lösung gearbeitet, bis dein Problem schließlich als gelöst gilt und der Prozess damit abgeschlossen ist.","0.3763057291507721","0.4407901465892792","0.31058675050735474","0.0","0.0","0.0"
"47","International","hard","Welche Möglichkeiten habe ich als WiSo-Student:in grundsätzlich, um ins Ausland zu gehen?","Als WiSo-Student:in hast du verschiedene Möglichkeiten, ins Ausland zu gehen:  *   **Study Abroad Programme (STAP)**: Ein etabliertes Programm, das einen einsemestrigen Austausch an einer der renommierten Partneruniversitäten ermöglicht. *   **Erasmus-Programm**: Ein Programm, das den Studierenden die Möglichkeit bietet, für ein Semester an einer europäischen Universität zu studieren.  Es lohnt sich, dich bei der Studienberatung oder dem Auslandsamt der Universität zu informieren, um mehr über diese Möglichkeiten und die Anforderungen zu erfahren.","Als WiSo-Student:in hast du verschiedene Möglichkeiten, ins Ausland zu gehen. Dazu gehören gebührenfreie Auslandssemester über STAP Bachelor und STAP Master an Partneruniversitäten sowie selbstorganisierte Aufenthalte als Freemover. Außerdem gibt es Kurzzeitangebote wie die WiSo@Academic Short Programmes, das Utrecht Sociology Short Programme und Summer- beziehungsweise Winter Schools von Partnerhochschulen. Darüber hinaus kannst du ein Praktikum im Ausland absolvieren, und es stehen weitere Optionen wie der B.Sc. MES Exchange, International at home, PhD Mobility sowie Angebote im Bereich Erasmus+ und Funding zur Verfügung.","0.23135055601596832","0.2622454762458801","0.1974380761384964","0.0","0.0","0.0"
"48","International","medium","Welche weiteren Finanzierungsmöglichkeiten für Auslandsstudium, Forschungsaufenthalte und Praktika gibt es neben ERASMUS?","Es gibt verschiedene Finanzierungsmöglichkeiten für Auslandsstudium, Forschungsaufenthalte und Praktika neben dem ERASMUS-Programm:  1.  **ERASMUS+-Förderung**: Die ERASMUS+-Förderung bietet finanzielle Unterstützung für Austauschsemester und -praktika in Europa. 2.  **ZIB WiSo**: Das Internationale Beziehungen Zentrum (ZIB) der Universität zu Köln bietet Beratung und Unterstützung bei der Finanzierung von Auslandsaufenthalten außerhalb Europas an. 3.  **Fördermöglichkeiten für Studienaufenthalte in Japan**: Die Universität zu Köln hat Partnerschaften mit japanischen Universitäten, wie z.B. der Kobe University und der Hitotsubashi University. Es gibt möglicherweise spezielle Fördermöglichkeiten für Studienaufenthalte in Japan. 4.  **Förderung für Forschungsaufenthalte**: Die Universität zu Köln bietet möglicherweise auch Fördermöglichkeiten für Forschungsaufenthalte im In- und Ausland an.  Es ist ratsam, sich direkt bei der Universitätsverwaltung oder dem ZIB WiSo über die aktuellsten Informationen und Antragsfristen zu informieren.","Neben ERASMUS gibt es zahlreiche weitere Möglichkeiten, finanzielle Unterstützung für Auslandsstudium, Forschungsaufenthalte und Praktika zu erhalten. Studierende und Absolvent:innen können Förderungen über verschiedene Institutionen beantragen können und nennt dazu eine Reihe empfohlener Links, zum Beispiel zu Auslands-BAföG, Stipendiendatenbanken und speziellen Förderprogrammen für Auslandsaufenthalte.","0.21624121069908142","0.11046343296766281","0.32264184951782227","0.0","0.0","0.0"
